id,url,general,specific
536262905,https://twitter.com/intent/user?user_id=536262905,0,0
142693883,https://twitter.com/intent/user?user_id=142693883,0,0
95184637,https://twitter.com/intent/user?user_id=95184637,0,0
1245128117754064896,https://twitter.com/intent/user?user_id=1245128117754064896,0,0
997747936455884800,https://twitter.com/intent/user?user_id=997747936455884800,0,0
1210366927584907264,https://twitter.com/intent/user?user_id=1210366927584907264,0,0
1057557969355780096,https://twitter.com/intent/user?user_id=1057557969355780096,0,0
728207098589253633,https://twitter.com/intent/user?user_id=728207098589253633,0,0
324886021,https://twitter.com/intent/user?user_id=324886021,0,0
751206509883777024,https://twitter.com/intent/user?user_id=751206509883777024,0,0
2989831687,https://twitter.com/intent/user?user_id=2989831687,0,0
582365829,https://twitter.com/intent/user?user_id=582365829,0,0
1684181760,https://twitter.com/intent/user?user_id=1684181760,0,0
485320469,https://twitter.com/intent/user?user_id=485320469,0,0
184403100,https://twitter.com/intent/user?user_id=184403100,0,0
261978687,https://twitter.com/intent/user?user_id=261978687,0,0
2738014148,https://twitter.com/intent/user?user_id=2738014148,0,0
847595216,https://twitter.com/intent/user?user_id=847595216,0,0
334208996,https://twitter.com/intent/user?user_id=334208996,0,0
498861285,https://twitter.com/intent/user?user_id=498861285,0,0
554064868,https://twitter.com/intent/user?user_id=554064868,0,0
3088629864,https://twitter.com/intent/user?user_id=3088629864,0,0
536347754,https://twitter.com/intent/user?user_id=536347754,0,0
744391537,https://twitter.com/intent/user?user_id=744391537,0,0
79410929,https://twitter.com/intent/user?user_id=79410929,0,0
4831358066,https://twitter.com/intent/user?user_id=4831358066,0,0
361853440,https://twitter.com/intent/user?user_id=361853440,0,0
851337673146904576,https://twitter.com/intent/user?user_id=851337673146904576,0,0
1133730608302047233,https://twitter.com/intent/user?user_id=1133730608302047233,0,0
353439377,https://twitter.com/intent/user?user_id=353439377,0,0
345871915,https://twitter.com/intent/user?user_id=345871915,0,0
2357440946,https://twitter.com/intent/user?user_id=2357440946,0,0
147236019,https://twitter.com/intent/user?user_id=147236019,0,0
277432377,https://twitter.com/intent/user?user_id=277432377,0,0
86550462,https://twitter.com/intent/user?user_id=86550462,0,0
69742548,https://twitter.com/intent/user?user_id=69742548,0,0
29681245,https://twitter.com/intent/user?user_id=29681245,0,0
105119737,https://twitter.com/intent/user?user_id=105119737,0,0
154459625,https://twitter.com/intent/user?user_id=154459625,0,0
3375761772,https://twitter.com/intent/user?user_id=3375761772,0,0
522067566,https://twitter.com/intent/user?user_id=522067566,0,0
84362619,https://twitter.com/intent/user?user_id=84362619,0,0
